"Year","Age","Height","Weight","Sprint_40yd","Vertical_Jump","Bench_Press_Reps","Broad_Jump","Agility_3cone","Shuttle","BMI","Player_Type","Position_Type","Position","Drafted","Age_imp","Agility_3cone_imp","Shuttle_imp","Bench_Press_Reps_imp","Broad_Jump_imp","Vertical_Jump_imp","Sprint_40yd_imp","Id"
2012,22,1.88,141.1,5.28,72.39,29,251.46,7.31,4.62,39.92962733,"defense","defensive_lineman","DT",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2701
2012,22,1.78,83.9,4.53,81.28,8,289.56,7.19,4.28,26.54446372,"defense","defensive_back","CB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2702
2012,22,1.91,107.5,4.76,84.85,19,293.2,7.12,4.36,29.62266496,"offense","backs_receivers","TE",0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2703
2012,22,1.78,85.3,4.58,92.71,14,314.96,6.88,4.2,26.97491448,"defense","defensive_back","CB",0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2704
2012,22,1.96,116.1,4.84,82.73,20,289.08,7.21,4.42,30.35685822,"offense","backs_receivers","TE",0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2705
2013,22,1.8,95.3,4.53,85.09,17,297.18,6.95,4.18,29.28875456,"defense","defensive_back","CB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2706
2013,22,1.8,96.6,4.56,95.25,16,314.96,7.04,4.29,29.70716534,"offense","backs_receivers","RB",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2707
2013,22,1.78,98.9,4.75,87.63,22,302.26,7.09,4.31,31.27942212,"offense","backs_receivers","RB",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2708
2013,22,1.88,93,4.86,80.3,14,289.91,7.33,4.45,26.32017236,"special_teams","kicking_specialist","P",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2709
2013,21,2.01,142.9,5.46,63.5,22,266.7,7.9,4.81,35.48580638,"offense","offensive_lineman","OT",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2710
2013,22,1.93,142,5.44,53.34,23,238.76,8.23,5.07,38.09916524,"offense","offensive_lineman","OT",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2711
2013,22,1.83,88.9,4.68,82.55,15,317.5,6.93,4.22,26.58210602,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2712
2013,21,1.83,100.2,4.55,90.17,17,299.72,7.07,4.31,29.97268077,"offense","backs_receivers","RB",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2713
2013,24,1.85,87.5,4.54,85.09,8,307.34,6.88,4.21,25.46301912,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2714
2013,22,1.91,110.7,4.91,81.28,18,287.02,7.17,4.31,30.49759599,"defense","line_backer","OLB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2715
2013,24,1.85,106.1,4.75,87.14,22,299.59,7.07,4.29,30.87226152,"defense","line_backer","OLB",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2716
2013,23,1.85,107.5,5.01,77.47,19,292.1,7.21,4.39,31.26805974,"defense","line_backer","ILB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2717
2013,22,1.8,85.7,4.42,93.98,11,314.96,6.87,4.16,26.3598791,"defense","defensive_back","CB",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2718
2013,23,1.91,114.3,4.65,87.63,18,294.64,7.12,4.27,31.49751717,"offense","backs_receivers","TE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2719
2013,22,1.93,111.6,4.69,85.01,20,296.12,7.15,4.38,29.94375287,"defense","defensive_lineman","DE",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2720
2013,22,1.93,109.8,4.68,78.74,19,299.72,7.44,4.53,29.45686258,"defense","line_backer","ILB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2721
2013,21,1.85,91.6,4.64,91.44,17,309.88,6.68,4.34,26.65041379,"defense","defensive_back","SS",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2722
2013,24,1.88,132.9,5.23,77.7,28,274.79,7.54,4.58,37.61858781,"defense","defensive_lineman","DE",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2723
2013,22,1.85,92.5,4.48,85.09,15,302.26,6.72,4.07,26.91427927,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2724
2013,22,1.93,102.1,4.51,87.63,17,304.8,7.03,4.07,27.38757885,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2725
2013,23,1.85,85.7,4.86,82.19,12,294.21,7.24,4.4,24.93528815,"special_teams","kicking_specialist","P",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2726
2013,22,1.88,96.6,4.69,78.74,16,299.72,6.69,3.99,27.34730103,"offense","backs_receivers","QB",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2727
2013,22,1.8,92.5,4.46,85.09,20,302.26,7.1,4.38,28.451933,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2728
2013,22,1.88,112,4.75,85.6,24,289.56,7.14,4.34,31.71259791,"defense","line_backer","OLB",0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2729
2013,21,1.88,98.4,4.5,100.33,10,335.28,6.71,4.06,27.86086537,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2730
2013,21,1.7,76.7,4.53,95.25,10,322.58,6.74,4.09,26.46887034,"defense","defensive_back","CB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2731
2013,23,1.85,110.2,4.72,85.88,23,287.02,7.13,4.33,32.05965619,"defense","line_backer","ILB",0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2732
2013,23,1.8,103,4.7,76.2,17,289.56,7.28,4.55,31.65974897,"offense","backs_receivers","FB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2733
2013,23,1.88,108.4,4.87,83.82,17,299.72,7.28,4.47,30.68546924,"defense","line_backer","ILB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2734
2013,22,1.96,115.2,4.99,85.09,17,279.4,7.48,4.5,30.11969527,"offense","backs_receivers","TE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2735
2013,22,1.96,104.3,4.69,86.38,17,300.36,7.02,4.31,27.27373981,"offense","backs_receivers","TE",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2736
2013,22,1.98,145.6,5.23,69.16,25,256.3,7.86,4.81,37.094894,"offense","offensive_lineman","OT",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2737
2013,22,1.8,92.5,4.74,91.44,26,304.8,6.53,3.96,28.451933,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2738
2013,22,1.93,142.4,5.14,72.39,26,264.16,7.84,4.87,38.22088781,"offense","offensive_lineman","OG",0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2739
2013,24,1.83,92.1,4.62,92.71,16,312.42,6.97,4.27,27.53146695,"defense","defensive_back","FS",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2740
2013,22,1.88,113.4,4.74,85.17,23,295.06,7.16,4.35,32.09777117,"defense","line_backer","OLB",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2741
2013,23,1.78,76.2,4.34,86.36,11,307.34,6.75,4.14,24.10524273,"offense","backs_receivers","RB",0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2742
2013,23,1.75,94.8,4.54,86.75,20,294.95,7.21,4.43,30.86358793,"offense","backs_receivers","RB",0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2743
2013,22,2.03,142.9,5.34,70.59,31,261.77,7.77,4.77,34.60420587,"offense","offensive_lineman","OT",0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2744
2013,23,1.83,84.4,4.89,82.23,12,293.52,7.25,4.4,25.22587612,"special_teams","kicking_specialist","K",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2745
2013,22,1.8,101.2,4.74,88.09,21,289.56,7.03,4.26,31.10186794,"defense","line_backer","OLB",0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2746
2013,23,1.88,143.8,5.48,58.42,35,241.3,8.07,4.82,40.69997384,"offense","offensive_lineman","OG",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2747
2013,21,1.8,105.7,4.84,90.17,25,297.18,6.91,4.3,32.49657053,"defense","line_backer","OLB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2748
2013,22,1.83,105.2,4.77,77.47,26,281.94,7.15,4.35,31.46453366,"offense","backs_receivers","FB",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2749
2013,22,1.85,99.8,4.66,85.09,18,297.18,7.05,4.26,29.02520314,"defense","defensive_back","SS",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2750
2013,21,1.85,91.6,4.59,81.28,7,284.48,7.04,4.29,26.65041379,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2751
2013,22,1.88,93.9,4.84,80.02,14,289.14,7.35,4.46,26.57695453,"special_teams","kicking_specialist","P",0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2752
2013,22,1.88,110.2,4.84,86.17,22,297.75,7.11,4.32,31.19903357,"defense","line_backer","OLB",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2753
2013,23,1.96,102.5,4.78,73.66,17,281.94,7.17,4.4,26.7994139,"offense","backs_receivers","QB",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2754
2013,22,1.96,98,4.67,85.09,9,292.1,7.11,4.44,25.61359912,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2755
2013,21,1.91,142,5.06,67.31,30,256.54,7.67,4.66,39.12191617,"defense","defensive_lineman","DT",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2756
2013,23,1.96,150.1,5.49,55.88,27,223.52,8.06,5.06,39.25046903,"offense","offensive_lineman","OT",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2757
2013,23,1.83,94.8,4.54,92.71,12,317.5,6.77,4.07,28.34520489,"defense","defensive_back","SS",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2758
2013,22,1.75,90.3,4.65,88.9,16,289.56,6.99,4.25,29.38686124,"defense","defensive_back","CB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2759
2013,23,1.96,142,5.37,58.42,17,233.68,8.12,4.74,37.11600243,"offense","offensive_lineman","OG",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2760
2013,22,1.75,81.2,4.6,81.28,6,276.86,6.85,4.53,26.43340785,"offense","backs_receivers","WR",0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2761
2013,21,1.8,96.6,4.75,88.31,16,301.48,7.04,4.24,29.70716534,"defense","defensive_back","FS",0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2762
2013,23,1.88,89.8,4.62,73.66,15,284.48,7.26,4.33,25.42143476,"defense","defensive_back","CB",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2763
2013,22,1.91,104.8,4.46,97.79,17,327.66,6.99,4.33,28.87272407,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2764
2013,22,1.85,138.8,5.31,69.85,22,246.38,7.79,4.81,40.37141891,"defense","defensive_lineman","DT",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2765
2013,23,1.91,108.9,4.65,76.2,15,281.94,7.25,4.3,29.9976354,"offense","backs_receivers","QB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2766
2013,22,1.75,90.3,4.8,82.55,18,284.48,7.17,4.21,29.38686124,"offense","backs_receivers","RB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2767
2013,22,1.96,155.1,5.44,67.31,30,243.84,8.11,5.27,40.55486528,"defense","defensive_lineman","DT",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2768
2013,23,1.98,151.5,5.24,58.42,28,251.08,7.96,5.24,38.59717942,"offense","offensive_lineman","OT",0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2769
2013,23,1.93,109.8,4.62,90.17,18,292.1,7.09,4.35,29.45686258,"offense","backs_receivers","TE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2770
2013,22,1.75,95.3,4.5,97.79,25,330.2,6.87,4.25,31.0112606,"offense","backs_receivers","RB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2771
2013,23,2.01,117.5,4.82,82.78,17,292.24,7.19,4.42,29.17721858,"offense","backs_receivers","TE",0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2772
2013,23,1.96,150.1,5.08,67.45,25,250.9,7.95,4.85,39.25046903,"offense","offensive_lineman","OT",0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2773
2013,25,2.01,143.8,5.25,60.96,21,248.92,7.91,4.77,35.71111308,"offense","offensive_lineman","OT",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2774
2013,23,1.91,105.7,4.56,100.33,19,304.8,7.15,4.34,29.12270437,"offense","backs_receivers","WR",0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2775
2013,22,2.01,143.3,5.21,72.39,24,274.32,7.81,4.7,35.59845973,"offense","offensive_lineman","OT",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2776
2013,23,1.91,137.4,5.33,64.77,26,248.92,7.81,4.71,37.87201469,"offense","offensive_lineman","C",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2777
2013,22,1.78,81.6,4.76,82.32,11,292.18,7.26,4.4,25.82704578,"special_teams","kicking_specialist","K",0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2778
2013,22,1.88,96.2,4.78,77.47,16,284.48,6.98,4.28,27.21890995,"offense","backs_receivers","QB",0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2779
2013,22,1.75,84.4,4.58,83.82,17,294.64,6.92,4.25,27.46711653,"defense","defensive_back","CB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2780
2013,21,1.93,96.6,4.63,88.5,16,305.27,6.92,4.24,25.92690798,"offense","backs_receivers","WR",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2781
2013,24,1.96,140.6,5.2,71.12,26,254,7.43,4.7,36.760258,"offense","offensive_lineman","OT",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2782
2013,21,1.98,105.2,5.05,86.46,17,254,7.2,4.51,26.81001684,"offense","backs_receivers","QB",0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2783
2013,21,1.8,108,5,81.28,25,276.86,7.28,4.44,33.19392183,"offense","backs_receivers","FB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2784
2013,23,1.96,146.5,5.2,74.93,19,276.86,7.77,4.57,38.30181721,"offense","offensive_lineman","OT",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2785
2013,22,1.98,167.4,5.3,55.88,25,246.38,8.26,4.96,42.64179403,"defense","defensive_lineman","DT",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2786
2013,22,1.91,138.3,5.25,69.85,29,251.46,8.09,4.77,38.12199499,"offense","offensive_lineman","OG",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2787
2013,21,1.91,141.5,4.95,69.83,27,255.68,7.84,4.77,38.99692602,"offense","offensive_lineman","OG",0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2788
2013,22,1.73,101.6,4.6,81.28,17,302.26,7.15,4.12,34.05873396,"offense","backs_receivers","RB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2789
2013,22,1.88,150.6,5.43,66.8,32,246.69,8.01,4.85,42.62584011,"offense","offensive_lineman","OG",0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2790
2013,23,1.85,103.9,4.98,76.57,17,279.04,7.53,4.56,30.21259781,"special_teams","kicking_specialist","P",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2791
2013,23,1.78,83.9,4.48,91.78,16,310.06,6.87,4.15,26.54446372,"defense","defensive_back","CB",0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2792
2013,22,1.83,106.6,4.78,80.01,21,281.94,7.41,4.51,31.87140263,"defense","line_backer","ILB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2793
2013,22,1.91,109.3,4.88,88.9,24,287.02,6.99,4.44,30.12262555,"defense","line_backer","OLB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2794
2013,22,1.91,102.5,4.92,81.28,18,294.64,6.95,4.52,28.24777333,"offense","backs_receivers","QB",0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2795
2013,22,1.78,84.4,4.56,83.82,15,309.88,6.88,4.16,26.68794731,"defense","defensive_back","CB",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2796
2013,22,1.85,96.6,4.74,73.66,11,279.4,7.42,4.5,28.10167395,"special_teams","kicking_specialist","P",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2797
2013,23,1.93,99.3,5.13,79.03,15,288.05,7.39,4.49,26.65724341,"special_teams","kicking_specialist","P",0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2798
2013,22,1.91,98.4,4.97,78.95,15,287.05,7.4,4.49,27.12286201,"special_teams","kicking_specialist","P",0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2799
2013,22,1.75,85.7,4.56,91.44,14,314.96,6.94,4.18,27.91013454,"defense","defensive_back","CB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2800
2013,22,1.96,144.2,5.54,59.69,25,259.08,8.11,5.06,37.70890982,"offense","offensive_lineman","OG",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2801
2013,22,1.93,93,4.5,91.44,10,312.42,6.9,4.39,24.95312739,"offense","backs_receivers","WR",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2802
2013,22,1.75,95.7,4.52,85.09,23,304.8,7.07,4.35,31.15893327,"offense","backs_receivers","RB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2803
2013,22,1.73,94.3,4.68,82.55,19,287.02,6.95,4.18,31.62596725,"offense","backs_receivers","RB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2804
2013,23,1.93,105.2,5.06,77.13,13,282.94,7.48,4.55,28.23963686,"special_teams","kicking_specialist","P",0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2805
2013,22,1.96,117,5.05,74.85,24,269.24,7.32,4.46,30.59402118,"special_teams","other_special","LS",0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2806
2013,22,1.96,148.8,5.65,52.07,20,231.14,8.07,5.03,38.8947246,"offense","offensive_lineman","OG",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2807
2013,22,1.78,96.6,4.68,78.74,15,297.18,6.97,4.44,30.56200418,"offense","backs_receivers","RB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2808
2013,22,1.91,137.9,5.38,70.98,25,258.79,7.79,4.73,37.99700484,"offense","offensive_lineman","C",0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2809
2013,22,1.91,117,4.94,77.47,21,284.48,7.15,4.35,32.24745805,"offense","backs_receivers","TE",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2810
2013,22,1.91,140.6,5.2,63.5,25,248.92,7.6,4.83,38.74694572,"offense","offensive_lineman","C",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2811
2013,22,1.83,97.5,4.51,87.63,19,309.88,7.07,4.44,29.15894283,"defense","defensive_back","FS",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2812
2013,22,1.73,86.2,4.46,90.48,10,304.95,6.95,4.18,28.8891047,"defense","defensive_back","CB",0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2813
2013,22,1.68,86.2,4.8,86.36,15,289.56,6.97,4.25,30.66648763,"offense","backs_receivers","RB",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2814
2013,22,1.91,137,5.43,60.96,27,233.68,7.9,4.96,37.74702454,"offense","offensive_lineman","C",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2815
2014,23,1.96,120.7,4.97,86.36,31,287.02,7.28,4.45,31.542673,"defense","defensive_lineman","DE",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2816
2014,21,1.75,91.6,4.43,95.25,10,312.42,7,4.21,29.82987925,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2817
2014,21,1.8,100.7,4.45,90.17,16,307.34,7.37,4.25,30.96239768,"offense","backs_receivers","RB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2818
2014,21,1.91,105.2,4.65,88.9,18,307.34,6.92,4.24,28.99771422,"offense","backs_receivers","RB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2819
2014,23,1.91,122,5.02,81.19,23,286.45,7.35,4.48,33.62234968,"defense","defensive_lineman","DT",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2820
2014,23,1.91,121.1,4.9,73.66,19,279.4,7.3,4.67,33.37236938,"defense","defensive_lineman","DE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2821
2014,22,1.93,88.5,4.46,81.28,8,292.1,7.19,4.35,23.73590167,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2822
2014,23,1.96,106.6,4.95,73.66,18,274.32,7.25,4.43,27.86664719,"offense","backs_receivers","QB",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2823
2014,22,1.91,128.8,4.99,74.93,18,279.4,7.46,4.54,35.49720189,"defense","defensive_lineman","DT",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2824
2014,23,1.85,148.3,5.26,72.55,32,261.5,7.8,4.71,43.14200648,"defense","defensive_lineman","DT",0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2825
2014,21,1.93,138.8,5.17,69.85,22,266.7,8.16,4.63,37.24710723,"offense","offensive_lineman","C",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2826
2014,21,1.78,80.7,4.69,88.9,11,297.18,7.1,4.33,25.54007861,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2827
2014,23,1.91,142.4,5.33,69.36,27,255.84,7.86,4.78,39.24690631,"offense","offensive_lineman","OG",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2828
2014,22,1.85,93,4.67,81.28,13,289.56,6.47,3.95,27.04621202,"defense","defensive_back","SS",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2829
2014,21,1.8,88.5,4.62,85.09,11,287.02,7.19,4.39,27.19670066,"offense","backs_receivers","WR",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2830
2014,22,1.8,99.8,4.84,91.44,14,299.72,7.53,4.6,30.68345716,"offense","backs_receivers","RB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2831
2014,23,1.88,111.1,5.09,85.7,22,297.92,7.13,4.33,31.45581574,"defense","line_backer","ILB",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2832
2014,22,1.83,93.4,4.66,86.36,16,294.64,7.07,4.33,27.93833592,"offense","backs_receivers","QB",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2833
2014,22,1.73,74.4,4.76,83.55,9,295.32,7.2,4.37,24.93585879,"special_teams","kicking_specialist","K",0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2834
2014,21,1.83,86.6,4.61,95.25,8,304.8,6.84,4.08,25.90399107,"defense","defensive_back","CB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2835
2014,22,1.98,152.4,5.3,62.23,36,251.21,7.98,4.88,38.82830026,"offense","offensive_lineman","OT",0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2836
2014,23,1.78,85.7,4.51,95.25,20,312.42,6.72,4,27.11839807,"defense","defensive_back","CB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2837
2014,24,1.91,103.4,4.87,64.77,18,274.32,7.22,4.3,28.49775363,"offense","backs_receivers","QB",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2838
2014,22,1.78,96.2,4.7,93.98,18,309.88,7.06,4.29,30.41852059,"offense","backs_receivers","RB",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2839
2014,22,1.93,134.7,5.03,59.69,27,259.08,7.54,4.59,36.15160408,"defense","defensive_lineman","DT",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2840
2014,22,1.8,86.2,4.61,90.17,6,304.8,6.89,4.16,26.49934936,"defense","defensive_back","CB",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2841
2014,23,1.7,88.5,4.46,90.17,23,314.96,7.08,4.3,30.54100424,"offense","backs_receivers","RB",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2842
2014,22,1.91,108,4.82,72.39,19,281.94,7.55,4.4,29.7476551,"offense","backs_receivers","TE",0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2843
2014,23,1.98,137,4.97,85.09,22,264.88,7.72,4.72,34.89924606,"offense","offensive_lineman","OT",0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2844
2014,23,1.85,135.2,5.1,77.47,31,281.94,7.67,4.53,39.31595698,"defense","defensive_lineman","DT",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2845
